#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	MID102.A0101.metaphlan3	MID101.A0101.metaphlan3	MID097.A0101.metaphlan3	MID094.A0101.metaphlan3	MID093.A0101.metaphlan3	MID092.A0101.metaphlan3	MID091.A0101.metaphlan3	MID090.A0101.metaphlan3	MID089.A0101.metaphlan3	MID088.A0101.metaphlan3	MID087.A0101.metaphlan3	MID086.A0101.metaphlan3	MID085.A0101.metaphlan3	MID084.A0101.metaphlan3	MID083.A0101.metaphlan3	MID082.A0101.metaphlan3	MID081.A0101.metaphlan3	MID080.A0101.metaphlan3	MID079.A0101.metaphlan3	MID078.A0101.metaphlan3	MID077.A0101.metaphlan3	MID076.A0101.metaphlan3	MID075.A0101.metaphlan3	MID074.A0101.metaphlan3	MID073.A0101.metaphlan3	MID072.A0101.metaphlan3	MID071.A0101.metaphlan3	MID070.A0101.metaphlan3	MID068.B0101.metaphlan3	MID068.A0101.metaphlan3	MID067.A0101.metaphlan3	MID066.A0101.metaphlan3	MID065.A0101.metaphlan3	MID064.A0101.metaphlan3	MID063.A0101.metaphlan3	MID062.A0101.metaphlan3	MID061.A0101.metaphlan3	MID060.A0101.metaphlan3	MID059.A0101.metaphlan3	MID058.A0101.metaphlan3	MID057.A0101.metaphlan3	MID056.A0101.metaphlan3	MID055.A0101.metaphlan3	MID054.A0101.metaphlan3	MID053.A0101.metaphlan3	MID052.A0101.metaphlan3	MID051.A0101.metaphlan3	MID050.A0101.metaphlan3	MID049.A0101.metaphlan3	MID048.A0101.metaphlan3	MID047.A0101.metaphlan3	MID046.A0101.metaphlan3	MID045.A0101.metaphlan3	MID044.A0101.metaphlan3	MID043.A0101.metaphlan3	MID042.A0101.metaphlan3	MID041.A0101.metaphlan3	MID040.A0101.metaphlan3	MID039.A0101.metaphlan3	MID038.A0101.metaphlan3	MID037.A0101.metaphlan3	MID036.A0101.metaphlan3	MID035.A0101.metaphlan3	MID034.A0101.metaphlan3	MID033.A0101.metaphlan3	MID032.A0101.metaphlan3	MID031.A0101.metaphlan3	MID030.A0101.metaphlan3	MID029.A0101.metaphlan3	MID028.A0101.metaphlan3	MID027.A0101.metaphlan3	MID026.A0101.metaphlan3	MID025.A0101.metaphlan3	MID024.A0101.metaphlan3	MID023.A0101.metaphlan3	MID022.A0101.metaphlan3	LIB058.A0107.metaphlan3	LIB058.A0106.metaphlan3	LIB058.A0105.metaphlan3	LIB058.A0104.metaphlan3	LIB058.A0103.metaphlan3	LIB058.A0102.metaphlan3	LIB025.A0501.metaphlan3	LIB025.A0401.metaphlan3	LIB025.A0301.metaphlan3	LIB007.A0131.metaphlan3	LIB007.A0130.metaphlan3	LIB007.A0127.metaphlan3	LIB007.A0126.metaphlan3	LIB007.A0125.metaphlan3	LIB007.A0124.metaphlan3	LIB007.A0122.metaphlan3	LIB007.A0121.metaphlan3	LIB007.A0119.metaphlan3	LIB007.A0118.metaphlan3	LIB007.A0116.metaphlan3	LIB007.A0115.metaphlan3	KT36calc.metaphlan3	KT35calc.metaphlan3	KT34calc.metaphlan3	KT33calc.metaphlan3	KT32calc.metaphlan3	KT31calc.metaphlan3	KT30calc.metaphlan3	KT29calc.metaphlan3	KT28calc.metaphlan3	KT27calc.metaphlan3	KT26calc.metaphlan3	KT25calc.metaphlan3	KT24calc.metaphlan3	KT23calc.metaphlan3	KT22calc.metaphlan3	KT21calc.metaphlan3	KT20calc.metaphlan3	KT19calc.metaphlan3	KT18calc.metaphlan3	KT17calc.metaphlan3	KT16calc.metaphlan3	KT15calc.metaphlan3	KT14calc.metaphlan3	KT13calc.metaphlan3	KT12calc.metaphlan3	KT11calc.metaphlan3	KT10calc.metaphlan3	KT09calc.metaphlan3	KT08calc.metaphlan3	KT07calc.metaphlan3	KT06calc.metaphlan3	KT05calc.metaphlan3	KT04calc.metaphlan3	KT03calc.metaphlan3	KT02calc.metaphlan3	KT01calc.metaphlan3	IVE007.B0101.metaphlan3	IVE005.B0101.metaphlan3	IVE005.A0101.metaphlan3	IVE003.A0101.metaphlan3	IVE002.B0101.metaphlan3	EXB059.A2501.metaphlan3	EXB059.A2401.metaphlan3	EXB059.A2301.metaphlan3	EXB059.A2201.metaphlan3	EXB059.A2101.metaphlan3	EXB034.A2701.metaphlan3	EXB033.A0601.metaphlan3	EXB033.A0501.metaphlan3	EXB033.A0401.metaphlan3	EXB015.A3401.metaphlan3	EXB015.A3301.metaphlan3	EXB015.A3201.metaphlan3	EXB015.A3101.metaphlan3	EXB015.A3001.metaphlan3	EXB015.A2901.metaphlan3	EXB015.A2701.metaphlan3	EXB015.A2601.metaphlan3	EXB015.A2501.metaphlan3	EXB015.A2301.metaphlan3	EXB015.A2201.metaphlan3	EXB015.A1901.metaphlan3	EXB015.A1801.metaphlan3	EXB015.A1701.metaphlan3	ELR010.A0101.metaphlan3	ELR008.A0101.metaphlan3	ELR006.A0101.metaphlan3	ELR004.A0101.metaphlan3	ELR003.A0101.metaphlan3	CSS.metaphlan3	CSN.metaphlan3	CSL.metaphlan3	CSD.metaphlan3	CS48.metaphlan3	CS47.metaphlan3	CS46.metaphlan3	CS45.metaphlan3	CS44.metaphlan3	CS43.metaphlan3	CS42.metaphlan3	CS40.metaphlan3	CS39.metaphlan3	CS38.metaphlan3	CS37.metaphlan3	CS36.metaphlan3	CS35.metaphlan3	CS34.metaphlan3	CS33.metaphlan3	CS32.metaphlan3	CS31.metaphlan3	CS30.metaphlan3	CS29.metaphlan3	CS28.metaphlan3	CS27.metaphlan3	CS26.metaphlan3	CS24.metaphlan3	CS23.metaphlan3	CS22.metaphlan3	CS21.metaphlan3	CS20.metaphlan3	CS19.metaphlan3	CS18.metaphlan3	CS17.metaphlan3	CS16.metaphlan3	CS15.metaphlan3	CS14.metaphlan3	CS13.metaphlan3	CS12.metaphlan3	CS11.metaphlan3	CS10.metaphlan3	CS09.metaphlan3	CS08.metaphlan3	CS07.metaphlan3	CS04.metaphlan3	CS03.metaphlan3	CS02.metaphlan3	CS01.metaphlan3	CMB008.A0101.metaphlan3	CMB007.A0101.metaphlan3	CMB006.A0101.metaphlan3	CMB005.A0101.metaphlan3	CMB004.A0101.metaphlan3	CMB003.A0101.metaphlan3	CMB002.A0101.metaphlan3	CMB001.A0101.metaphlan3	ARS017.A0101.metaphlan3	ARS015.A0101.metaphlan3	ARS013.A0101.metaphlan3	ARS012.A0101.metaphlan3	ARS011.A0101.metaphlan3	ARS010.A0101.metaphlan3	ARS006.A0101.metaphlan3	ARS005.A0101.metaphlan3	ARS004.A0101.metaphlan3	ARS001.A0101.metaphlan3
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_lactamica	2|1224|28216|206351|481|482|486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_macacae	2|1224|28216|206351|481|482|496	0.05761	0	0	0.18086	0	0	0.02573	0.32676	0	0	0.09697	0.36488	0.118	0	0.04367	0	0	0.90846	0	0.54144	0.37462	0	0	0	0	0	0.1178	0.0768	0	0.17646	0	0.06432	0.56285	0	0	0	0.24055	0	0	0	0	0	0	0.02972	0	0	0	0.07318	0	0.18425	0.23326	0	0.08906	0.12435	0.15869	0.21821	0	0	0.52736	0.55963	0.20623	0.52974	0.10497	0	0	0.0698	0.05516	0	0.07156	0.06336	0.04646	0.40378	0	0	0.33855	0.03463	0	0	0	0	0.54064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06656	0.1907	0	0	0	0	0	0	0	0.16361	0	0	0	0.36464	0	0	0	0	0	0	0	0	0	0	0.42637	0.1349	0	0	0	0	0	0.35931	0	0.12891	0	0.09957	0.13247	0.73169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06821	0	0.49429	0	0	0.55519	0	0	0	0	0	0	0.40447	0	0.02268	0.10336	0.15943	0.19517	0	0	0	2.34645	0.57021	0.24719	0.05551	0	0.33253	0	0	0.5397	0.16615	0	1.31866	0	0	0.51365	0.01402	0.61259	0.77168	0.03835	0	0	0.31445	0	0	0	0.04503	0	0	0.05555	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis	2|1224|28216|206351|481|482|487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_mucosa	2|1224|28216|206351|481|482|488	0.96391	8.1806	0	0.19346	0	0	0	9.38915	0.07885	0.2425	1.00282	0.09897	0.73891	0.05148	2.51965	0.75584	0	6.38629	7.79829	1.13822	2.89646	0	0	0.18919	4.70673	0	1.69823	0.82926	0.69201	0.39979	0.2706	0	2.34631	0	0	0	13.05314	0	0	0	1.02361	0.06945	0	0.114	0	0	0	0.31776	7.55386	3.07705	1.59256	0	0.60787	0.20125	5.25075	0.83746	0.72451	0	0	0.97716	5.43577	16.36586	0.24395	0.06552	0	0.08667	0.08023	0	4.6553	1.73963	0.7196	4.31848	0	0	9.90065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12535	0	0.90116	0	0.20783	0	0.11311	0.57206	0	0	0.44609	3.13535	0	0	0.84771	0	0	0	0	0.27714	0	0	0	0	0	4.09439	0.05626	0	0	1.16388	0	0	0.78249	0.23268	3.59518	1.14632	0.62303	5.39278	0.45416	2.66008	2.80464	2.65483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29675	1.67855	0.70738	0	0	0	0	0	0.14576	0.921	5.97654	0.69643	0	2.53451	0	0	0	0.01856	0	0.00377	17.8721	0.67202	0.55184	0.40855	0.25924	14.64063	0	0	0	1.14418	2.31357	15.25594	0.19022	0.04158	10.90494	6.49054	0.06986	1.73364	0.16425	0	5.11714	0.60294	0	6.95723	0	2.5838	1.17652	0	0	0	0.14192	0	0	0.09957	0	0	0	2.86984	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sicca	2|1224|28216|206351|481|482|490	1.20992	3.24421	0	1.93422	0	0	0.07912	4.3689	0.08474	0.03409	1.25126	1.34159	2.32606	0.01919	8.69998	0.83032	0.14427	8.78631	2.93374	4.40441	3.06534	0	0	0.09086	0.6854	0	0.81971	1.83642	0.42513	0.659	0.3909	0.30554	4.46325	0	0	0.22875	8.65609	0.1843	0	0	0.76049	0	0	0.53437	0	0	0	0.49305	2.79143	1.82385	2.00564	0	0.49579	0.27113	3.17322	0.36959	0.524	0	3.11798	2.84492	2.74597	5.1516	0.85605	0.03137	0	0.32564	0.01496	0	3.11971	1.95765	10.10374	2.37224	0	0	9.17358	0.03421	0	0	0	0	1.3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4162	1.83223	0	0.19615	0	0.91001	0.69841	0	0.23055	2.81212	2.83771	0	0	3.22749	0	0	1.23905	0	0.07806	0	0	0	0	0	5.89971	0.03682	0	0	2.91601	0	0	1.92529	0.21918	5.41683	0.5904	2.19383	7.14879	1.77087	2.22848	0	2.41407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03608	2.34152	0.14	0	0	0	0	0	0.16529	0.59277	4.64167	1.09667	0	3.82064	0	0.04919	0	0	0	0	4.00788	0.6811	0.41677	0.34897	0.71343	7.67566	0	0	0	4.31972	4.1171	3.46502	0.37151	0.03247	5.25633	11.60829	0.08887	14.2501	0.51255	0	5.59293	0.15617	0	7.12307	0.03009	1.34968	1.83383	0	0	0	0.69583	0	0	0.21441	0.45729	0	0	1.90809	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp_HMSC064E01	2|1224|28216|206351|481|482|1715052	0.02878	0	0	0.16696	0	0	0	0.24657	0	0	0	0.04964	0.0351	0	0.52848	0	0	0.40575	0	0.20351	0.05523	0	0	0	0	0	0.08618	0	0	0	0.02819	0	0.16711	0	0	0	0.16962	0	0	0	0.01717	0	0	0.03706	0	0	0	0.06125	0.02314	0	0	0	0	0	0.30601	0.0384	0	0	0.13117	0.39638	0.11791	0.15388	0	0	0	0	0	0	0.50161	0.24833	0.03804	0.01867	0	0	0.19297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09998	0	0	0	0	0	0	0	0.09923	0.09884	0	0	0.09348	0	0	0.03397	0	0	0	0	0	0	0	0.2758	0	0	0	0.10359	0	0	0.08194	0	0.67452	0	0	0.06056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82413	0.0717	0	0.53926	0	0	0	0	0	0	0.07561	0	0.02518	0.05493	0	0.51431	0	0	0	0.43469	0.40646	0.48319	0.01584	0	0.30418	0.33313	0	1.83252	0.02123	0	0.79472	0	0	0.23595	0	0.09626	0.10614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp_oral_taxon_014	2|1224|28216|206351|481|482|641148	0.05596	0	0	0.0414	0	0	0.02533	0	0	0	0	0.01827	0.23748	0	0	0	0.07932	0.23828	0	0.2028	0.30262	0	0	0.0086	0	0	0.0916	0.06256	0	0.09575	0	0.41692	0.2586	0	0	0.08499	0	0	0	0	0.05785	0	0.03173	0	0	0	0	0.07955	0	0	0.01728	0	0.04825	0.00613	0	0.13731	0.11066	0	0.13768	0.66713	0	0	0.22929	0	0	0	0	0	0	0	0	0.02841	0	0	0.03385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17389	0.69447	0	0.25912	0	0	0	0	0.00554	0.62243	0.7141	0	0	0.89826	0	0	0.4106	0	0	0	0	0	0	0	1.72014	0.05757	0	0	0	0	0	0.65791	0.14556	0	0	0.38165	0.08221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29737	0	0	0	0	0	0	0.13093	0	0	0.47192	0	0	0	0	0	0	0	0	0	0.02189	0	0	0	0	0	0	0	0.58523	0.198	0.19404	0	0	0.10194	0	0	0.07576	0.43799	0	0.76032	0	0.00573	0	0.05634	0.08019	0.099	0.00447	0	0	0	0	0	0.22333	0.17993	0	0	0.14369	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava	2|1224|28216|206351|481|482|28449	0	0.05735	0	0	0	0	0	0.24162	0	0	0	0	0.03727	0	0.1189	0	0	0	0.54876	0.19939	0.13644	0	0	0	0	0	0.05572	0	0	0	0	0	0.12192	0	0	0	0.02185	0.05631	0	0	0	0.07339	0	0.02236	0	0	0	0	0.04361	0	0.09283	0	0	0	0	0.06009	0	0	0	0	0	0.21706	0	0	0	0	0	0	0	0.18297	0	0	0	0	0.04097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06113	0	0	0	0	0	0	0	0	0.09887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02071	0	0.01443	0	0	0	0	0	0.04886	0	0	0.05378	0	0	0	0	0	0.03871	0	0	0.02771	0.01992	0	0	0	0	0	0	0	0	0	0	0	0	0.16101	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	4.94366	2.4143	12.8652	5.76982	6.64267	7.23545	2.05505	1.80301	4.89093	2.71013	1.99774	10.37602	12.0108	11.37932	2.63507	6.40955	8.83613	1.93304	0.42648	3.45226	4.13318	9.81286	13.08533	9.50711	3.63677	18.52747	2.17918	9.43711	2.38434	2.84033	17.89842	6.43871	0.82365	2.27057	4.94714	5.68104	0.17776	10.12849	13.19738	6.30162	9.3517	0.80249	7.82757	3.11801	10.29734	17.91362	15.09912	6.58194	3.02554	0.54373	8.06596	2.08161	2.06572	15.83726	4.5314	0.36952	4.8291	8.3025	3.92875	1.19581	4.09704	1.82064	3.82404	5.32097	7.95881	6.58147	14.73008	15.83678	5.22439	5.30713	0.83016	1.2688	11.68808	21.24225	1.73682	9.19837	0	2.06485	0	19.15009	14.46893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.41714	19.39411	21.53478	9.35471	11.10594	9.57577	23.24602	7.71706	14.85097	15.75678	11.19689	17.13515	18.2824	8.61958	9.09417	23.16469	25.85215	1.43473	28.80073	23.28155	16.6182	23.22297	4.3354	21.70608	18.49453	15.1039	20.65002	13.90743	0.21648	25.1498	24.15799	14.45901	12.34997	7.43885	21.16866	3.05933	12.12168	2.01768	6.37008	12.29198	3.52294	8.36687	8.27687	16.85598	7.83297	3.472	20.9277	0	0	0	0	16.60707	0	0	0	0	0	0	0	0	0	0	0	0	20.71904	11.56743	9.91599	1.66888	5.17946	0	1.25226	0	0	15.18838	13.37391	1.16002	2.1654	8.78003	3.22293	2.15049	12.22275	2.82294	14.27117	3.2005	3.78817	22.91476	1.62739	17.83186	4.24143	1.10509	14.45198	0.07792	6.5843	21.61251	21.56524	1.82887	2.60449	0.91049	26.46225	6.73188	2.51523	0.25569	7.01798	2.08389	12.99262	0	0.4794	3.87182	12.35875	1.93787	10.83626	7.99606	12.42438	31.79428	1.40652	5.40547	1.66977	10.05759	25.97772	16.21373	21.06954	26.62081	38.31774	10.74977	21.59063	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	2|1224|28221|213118	0.80365	0.58351	12.8652	5.76982	6.64267	6.53427	2.05505	1.80301	4.89093	2.71013	1.99774	10.37602	0.28979	11.37932	2.63507	6.40955	7.16625	1.93304	0.02489	3.45226	4.13318	2.27572	5.29311	9.50711	3.63677	18.52747	2.17918	9.43711	1.14118	1.00253	1.97704	1.9611	0.82365	2.27057	4.94714	5.68104	0.17776	2.07543	13.19738	4.26407	9.3517	0.04161	1.66259	3.11801	10.29734	3.15154	1.02327	4.24978	3.02554	0.54373	3.45763	2.08161	2.06572	1.78896	1.95918	0.0338	4.8291	8.3025	3.92875	1.19581	1.90597	1.82064	3.82404	5.32097	1.02367	6.58147	14.73008	5.87407	1.55145	5.30713	0.83016	1.2688	11.68808	2.51286	1.18002	8.36253	0	2.06485	0	19.15009	2.92999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.96322	7.77037	14.01214	0.15903	6.57174	5.86826	9.81266	4.40057	9.00198	4.8508	2.03375	6.42764	6.10513	3.87073	8.59718	10.54257	11.36141	1.43473	11.80244	4.99594	5.59512	9.19086	4.20635	11.88367	6.76789	12.54292	11.30872	13.40824	0.1613	5.01695	12.17786	2.72996	5.51127	6.66898	18.73606	2.47846	3.02882	0	0	6.09803	1.31555	4.37421	8.27687	8.22436	4.95942	3.472	16.752	0	0	0	0	16.60707	0	0	0	0	0	0	0	0	0	0	0	0	20.71904	0.654	8.3644	1.66888	4.41329	0	1.25226	0	0	4.14383	3.23131	1.16002	0.7298	8.54224	2.66629	0.97031	12.22275	0.38374	12.56049	2.73816	3.19257	0.43552	1.62739	17.83186	4.24143	1.10509	14.31548	0.07792	1.96206	20.82316	7.79594	0.14133	2.60449	0.89115	0.84978	0.76855	2.51523	0	7.01798	2.08389	12.99262	0	0.32009	3.87182	12.35875	1.80612	1.7459	7.99606	5.98567	9.17529	1.05299	2.67866	1.66977	9.74377	25.97772	16.21373	21.06954	2.08873	2.58215	10.74977	21.59063	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae	2|1224|28221|213118|213121	0.80365	0.58351	12.8652	5.76982	6.64267	6.53427	2.05505	1.80301	4.89093	2.71013	1.99774	10.37602	0.28979	11.37932	2.63507	6.40955	7.16625	1.93304	0.02489	3.45226	4.13318	2.27572	5.29311	9.50711	3.63677	18.52747	2.17918	9.43711	1.14118	1.00253	1.97704	1.9611	0.82365	2.27057	4.94714	5.68104	0.17776	2.07543	13.19738	4.26407	9.3517	0.04161	1.66259	3.11801	10.29734	3.15154	1.02327	4.24978	3.02554	0.54373	3.45763	2.08161	2.06572	1.78896	1.95918	0.0338	4.8291	8.3025	3.92875	1.19581	1.90597	1.82064	3.82404	5.32097	1.02367	6.58147	14.73008	5.87407	1.55145	5.30713	0.83016	1.2688	11.68808	2.51286	1.18002	8.36253	0	2.06485	0	19.15009	2.92999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.96322	7.77037	14.01214	0.15903	6.57174	5.86826	9.81266	4.40057	9.00198	4.8508	2.03375	6.42764	6.10513	3.87073	8.59718	10.54257	11.36141	1.43473	11.80244	4.99594	5.59512	9.19086	4.20635	11.88367	6.76789	12.54292	11.30872	13.40824	0.1613	5.01695	12.17786	2.72996	5.51127	6.66898	18.73606	2.47846	3.02882	0	0	6.09803	1.31555	4.37421	8.27687	8.22436	4.95942	3.472	16.752	0	0	0	0	16.60707	0	0	0	0	0	0	0	0	0	0	0	0	20.71904	0.654	8.3644	1.66888	4.41329	0	1.25226	0	0	4.14383	3.23131	1.16002	0.7298	8.54224	2.66629	0.97031	12.22275	0.38374	12.56049	2.73816	3.19257	0.43552	1.62739	17.83186	4.24143	1.10509	14.31548	0.07792	1.96206	20.82316	7.79594	0.14133	2.60449	0.89115	0.84978	0.76855	2.51523	0	7.01798	2.08389	12.99262	0	0.32009	3.87182	12.35875	1.80612	1.7459	7.99606	5.98567	9.17529	1.05299	2.67866	1.66977	9.74377	25.97772	16.21373	21.06954	2.08873	2.58215	10.74977	21.59063	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus	2|1224|28221|213118|213121|893	0.80365	0.58351	12.8652	5.76982	6.64267	6.53427	2.05505	1.80301	4.89093	2.71013	1.99774	10.37602	0.28979	11.37932	2.63507	6.40955	7.16625	1.93304	0.02489	3.45226	4.13318	2.27572	5.29311	9.50711	3.63677	18.52747	2.17918	9.43711	1.14118	1.00253	1.97704	1.9611	0.82365	2.27057	4.94714	5.68104	0.17776	2.07543	13.19738	4.26407	9.3517	0.04161	1.66259	3.11801	10.29734	3.15154	1.02327	4.24978	3.02554	0.54373	3.45763	2.08161	2.06572	1.78896	1.95918	0.0338	4.8291	8.3025	3.92875	1.19581	1.90597	1.82064	3.82404	5.32097	1.02367	6.58147	14.73008	5.87407	1.55145	5.30713	0.83016	1.2688	11.68808	2.51286	1.18002	8.36253	0	2.06485	0	19.15009	2.92999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.96322	7.77037	14.01214	0.15903	6.57174	5.86826	9.81266	4.40057	9.00198	4.8508	2.03375	6.42764	6.10513	3.87073	8.59718	10.54257	11.36141	1.43473	11.80244	4.99594	5.59512	9.19086	4.20635	11.88367	6.76789	12.54292	11.30872	13.40824	0.1613	5.01695	12.17786	2.72996	5.51127	6.66898	18.73606	2.47846	3.02882	0	0	6.09803	1.31555	4.37421	8.27687	8.22436	4.95942	3.472	16.752	0	0	0	0	16.60707	0	0	0	0	0	0	0	0	0	0	0	0	20.71904	0.654	8.3644	1.66888	4.41329	0	1.25226	0	0	4.14383	3.23131	1.16002	0.7298	8.54224	2.66629	0.97031	12.22275	0.38374	12.56049	2.73816	3.19257	0.43552	1.62739	17.83186	4.24143	1.10509	14.31548	0.07792	1.96206	20.82316	7.79594	0.14133	2.60449	0.89115	0.84978	0.76855	2.51523	0	7.01798	2.08389	12.99262	0	0.32009	3.87182	12.35875	1.80612	1.7459	7.99606	5.98567	9.17529	1.05299	2.67866	1.66977	9.74377	25.97772	16.21373	21.06954	2.08873	2.58215	10.74977	21.59063	0	0	0	0	0	0	0	0	0	0
