#Datasets	CMB001.A0101.unmapped	CMB002.A0101.unmapped	CMB003.A0101.unmapped	CMB004.A0101.unmapped	CMB005.A0101.unmapped	CMB006.A0101.unmapped	CMB007.A0101.unmapped	CMB008.A0101.unmapped	EXB034.A2701.unmapped	EXB059.A2101.unmapped	EXB059.A2201.unmapped	EXB059.A2301.unmapped	EXB059.A2401.unmapped	EXB059.A2501.unmapped	LIB058.A0102.unmapped	LIB058.A0103.unmapped	LIB058.A0104.unmapped	LIB058.A0105.unmapped	LIB058.A0106.unmapped	LIB058.A0107.unmapped	MID022.A0101.unmapped	MID023.A0101.unmapped	MID024.A0101.unmapped	MID025.A0101.unmapped	MID026.A0101.unmapped	MID027.A0101.unmapped	MID028.A0101.unmapped	MID029.A0101.unmapped	MID030.A0101.unmapped	MID031.A0101.unmapped	MID032.A0101.unmapped	MID033.A0101.unmapped	MID034.A0101.unmapped	MID035.A0101.unmapped	MID036.A0101.unmapped	MID037.A0101.unmapped	MID038.A0101.unmapped	MID039.A0101.unmapped	MID040.A0101.unmapped	MID041.A0101.unmapped	MID042.A0101.unmapped	MID043.A0101.unmapped	MID044.A0101.unmapped	MID045.A0101.unmapped	MID046.A0101.unmapped	MID047.A0101.unmapped	MID048.A0101.unmapped	MID049.A0101.unmapped	MID050.A0101.unmapped	MID051.A0101.unmapped	MID052.A0101.unmapped	MID053.A0101.unmapped	MID054.A0101.unmapped	MID055.A0101.unmapped	MID056.A0101.unmapped	MID057.A0101.unmapped	MID058.A0101.unmapped	MID059.A0101.unmapped	MID060.A0101.unmapped	MID061.A0101.unmapped	MID062.A0101.unmapped	MID063.A0101.unmapped	MID064.A0101.unmapped	MID065.A0101.unmapped	MID066.A0101.unmapped	MID067.A0101.unmapped	MID068.A0101.unmapped	MID068.B0101.unmapped	MID070.A0101.unmapped	MID071.A0101.unmapped	MID072.A0101.unmapped	MID073.A0101.unmapped	MID074.A0101.unmapped	MID075.A0101.unmapped	MID076.A0101.unmapped	MID077.A0101.unmapped	MID078.A0101.unmapped	MID079.A0101.unmapped	MID080.A0101.unmapped	MID081.A0101.unmapped	MID082.A0101.unmapped	MID083.A0101.unmapped	MID084.A0101.unmapped	MID085.A0101.unmapped	MID086.A0101.unmapped	MID087.A0101.unmapped	MID088.A0101.unmapped	MID089.A0101.unmapped	MID090.A0101.unmapped	MID091.A0101.unmapped	MID092.A0101.unmapped	MID093.A0101.unmapped	MID094.A0101.unmapped	MID097.A0101.unmapped	MID101.A0101.unmapped	MID102.A0101.unmapped
"Pyramidobacter"	0.0	0.0	0.0	0.0	871.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	258.0	0.0	265.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	0.0	440.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	597.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.0	0.0	0.0	96.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	631.0	0.0	3096.0	0.0	0.0	535.0	418.0	0.0	0.0	0.0	0.0	0.0
"Thermanaerovibrio"	668.0	988.0	1516.0	1288.0	805.0	796.0	1594.0	692.0	0.0	0.0	31.0	59.0	0.0	60.0	0.0	0.0	0.0	0.0	92.0	0.0	1690.0	0.0	1192.0	867.0	0.0	0.0	320.0	331.0	719.0	533.0	769.0	171.0	958.0	390.0	0.0	390.0	324.0	242.0	665.0	300.0	0.0	0.0	494.0	484.0	701.0	328.0	0.0	0.0	905.0	420.0	993.0	637.0	1491.0	1045.0	483.0	1472.0	823.0	1044.0	493.0	0.0	780.0	1387.0	594.0	0.0	647.0	1024.0	241.0	0.0	677.0	377.0	803.0	901.0	575.0	580.0	668.0	652.0	438.0	0.0	0.0	810.0	826.0	401.0	1644.0	1248.0	404.0	0.0	0.0	910.0	0.0	600.0	1172.0	728.0	0.0	1002.0	0.0	332.0
"Actinomyces"	387075.0	451518.0	622963.0	365581.0	434240.0	426318.0	432551.0	1199371.0	10865.0	9274.0	42415.0	57599.0	18980.0	64637.0	2078.0	31549.0	15722.0	389.0	78655.0	757.0	433993.0	184506.0	144140.0	149134.0	631391.0	187261.0	179948.0	220009.0	394478.0	80769.0	272704.0	227907.0	116836.0	261811.0	196125.0	738873.0	266043.0	253683.0	384144.0	368124.0	298089.0	450486.0	493634.0	341023.0	182382.0	452932.0	345220.0	246043.0	291607.0	351677.0	325944.0	90555.0	411625.0	819249.0	1567981.0	680657.0	400372.0	839472.0	263543.0	309355.0	467296.0	219427.0	373782.0	341730.0	607689.0	514748.0	402155.0	50493.0	397415.0	434056.0	256498.0	857619.0	251378.0	73707.0	254916.0	1014829.0	487133.0	521006.0	213455.0	611390.0	670776.0	383513.0	571742.0	439775.0	231762.0	655458.0	431198.0	529852.0	407003.0	527613.0	173816.0	850030.0	785334.0	583142.0	384450.0	557583.0
"Mobiluncus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Schaalia"	14796.0	3776.0	11237.0	4232.0	4912.0	12132.0	7319.0	4987.0	141.0	221.0	487.0	628.0	257.0	1178.0	0.0	449.0	0.0	0.0	642.0	72.0	4841.0	8680.0	5139.0	1346.0	4982.0	2791.0	5616.0	4240.0	3572.0	1898.0	4437.0	961.0	771.0	443.0	11063.0	7815.0	10470.0	6057.0	8749.0	7674.0	4003.0	15923.0	6099.0	13653.0	1320.0	9097.0	6714.0	4084.0	6684.0	0.0	5424.0	359.0	17406.0	3863.0	4238.0	3281.0	2613.0	10357.0	4089.0	18036.0	8677.0	1898.0	2567.0	11903.0	4470.0	4705.0	4280.0	5364.0	10341.0	14237.0	988.0	7767.0	1320.0	2019.0	5742.0	11720.0	3617.0	27319.0	3703.0	6026.0	14754.0	14425.0	1898.0	7215.0	3231.0	24681.0	5130.0	3085.0	9468.0	4627.0	2287.0	8529.0	8401.0	5160.0	20097.0	4308.0
"Trueperella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	294.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	554.0	0.0	608.0	0.0	0.0	0.0	0.0
"Bifidobacterium"	680.0	678.0	558.0	405.0	628.0	524.0	603.0	781.0	0.0	87.0	110.0	251.0	85.0	122.0	32.0	0.0	0.0	0.0	302.0	0.0	786.0	425.0	761.0	596.0	632.0	0.0	472.0	332.0	9039.0	328.0	675.0	474.0	770.0	379.0	464.0	779.0	601.0	328.0	502.0	582.0	471.0	727.0	489.0	833.0	345.0	938.0	1573.0	438.0	686.0	573.0	2483.0	493.0	661.0	1114.0	6401.0	1447.0	630.0	1266.0	561.0	0.0	656.0	964.0	946.0	463.0	928.0	562.0	713.0	301.0	821.0	818.0	434.0	1045.0	391.0	570.0	1010.0	1161.0	629.0	661.0	270.0	972.0	1007.0	767.0	1163.0	1336.0	369.0	845.0	2879.0	828.0	311.0	2178.0	1222.0	1702.0	850.0	744.0	680.0	1000.0
"Gardnerella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4380.0	30.0	62.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	702.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	282.0	0.0	0.0
"Candidatus Planktophila"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	371.0	301.0	371.0	443.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Corynebacterium"	764.0	7378.0	990.0	640.0	11634.0	4546.0	1148.0	1376.0	172.0	320.0	899.0	1092.0	441.0	1626.0	0.0	532.0	147.0	27.0	1744.0	98.0	3901.0	10107.0	1038.0	1413.0	26605.0	1261.0	9425.0	5999.0	1312.0	1955.0	4076.0	6781.0	1137.0	9153.0	8793.0	28153.0	15658.0	3465.0	1924.0	3530.0	14365.0	11231.0	10248.0	7081.0	861.0	1490.0	6867.0	8885.0	9312.0	1148.0	1516.0	658.0	3558.0	17831.0	7971.0	3071.0	1530.0	3419.0	2035.0	10603.0	6624.0	1338.0	3555.0	1371.0	28029.0	4909.0	14210.0	2066.0	3479.0	8325.0	885.0	4173.0	3456.0	526.0	1430.0	38452.0	21932.0	50020.0	7056.0	18113.0	9240.0	11762.0	2208.0	36345.0	4284.0	33087.0	2643.0	9728.0	8133.0	12768.0	1622.0	2616.0	10332.0	1848.0	3328.0	16625.0
"Gordonia"	0.0	0.0	0.0	0.0	285.0	0.0	0.0	0.0	67.0	68.0	118.0	201.0	168.0	244.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	489.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365.0	0.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	458.0	289.0	0.0	0.0	327.0	0.0	0.0	0.0	611.0	0.0	354.0	0.0	0.0	0.0	409.0	0.0	0.0	0.0	0.0	0.0	0.0
"Mycobacterium"	915.0	1395.0	1171.0	734.0	2204.0	1112.0	911.0	1536.0	819.0	390.0	508.0	814.0	737.0	579.0	378.0	462.0	1093.0	237.0	644.0	653.0	1566.0	1379.0	768.0	702.0	2317.0	679.0	1116.0	845.0	947.0	640.0	1316.0	795.0	674.0	1325.0	1266.0	2408.0	1845.0	1078.0	1282.0	1227.0	1799.0	1587.0	1654.0	2090.0	1087.0	1014.0	1378.0	1276.0	1568.0	879.0	878.0	628.0	1040.0	2253.0	3468.0	2038.0	1041.0	1578.0	1022.0	1585.0	1608.0	1067.0	1366.0	1103.0	2864.0	1242.0	1719.0	633.0	1351.0	2095.0	748.0	2215.0	748.0	547.0	1059.0	3466.0	2087.0	1065.0	877.0	2261.0	1766.0	1738.0	1384.0	4034.0	708.0	2511.0	1885.0	2174.0	877.0	2490.0	912.0	2046.0	1995.0	1055.0	1380.0	1940.0
"Nocardia"	191.0	278.0	0.0	0.0	392.0	0.0	0.0	230.0	0.0	25.0	73.0	86.0	58.0	59.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	527.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	0.0	454.0	337.0	0.0	0.0	0.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	520.0	624.0	0.0	0.0	0.0	0.0	0.0	262.0	0.0	0.0	0.0	558.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	154.0	104.0	196.0	747.0	409.0	0.0	0.0	510.0	336.0	0.0	0.0	861.0	153.0	647.0	319.0	383.0	0.0	465.0	0.0	0.0	0.0	0.0	0.0	414.0
"Rhodococcus"	280.0	414.0	291.0	0.0	635.0	314.0	251.0	323.0	320.0	105.0	177.0	221.0	185.0	153.0	0.0	0.0	0.0	0.0	91.0	48.0	364.0	385.0	0.0	0.0	666.0	0.0	367.0	0.0	0.0	155.0	315.0	177.0	210.0	306.0	0.0	627.0	526.0	0.0	0.0	0.0	435.0	326.0	360.0	402.0	160.0	260.0	387.0	349.0	437.0	0.0	0.0	0.0	297.0	632.0	863.0	498.0	277.0	405.0	0.0	0.0	381.0	226.0	372.0	0.0	753.0	0.0	489.0	0.0	0.0	504.0	0.0	541.0	177.0	103.0	274.0	1067.0	601.0	0.0	253.0	666.0	465.0	529.0	0.0	1201.0	198.0	786.0	470.0	489.0	261.0	708.0	264.0	470.0	606.0	289.0	413.0	633.0
"Lawsonella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1434.0	0.0	0.0	0.0	0.0	0.0
"Frankia"	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	59.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	393.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Blastococcus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Geodermatophilus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Modestobacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Jiangella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Kineococcus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	618.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Beutenbergia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brevibacterium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Cellulomonas"	250.0	332.0	389.0	222.0	311.0	0.0	271.0	503.0	0.0	25.0	71.0	127.0	64.0	59.0	0.0	0.0	0.0	0.0	100.0	0.0	453.0	0.0	0.0	0.0	431.0	0.0	0.0	0.0	0.0	0.0	334.0	234.0	0.0	218.0	0.0	379.0	294.0	0.0	249.0	0.0	0.0	0.0	0.0	422.0	0.0	354.0	324.0	0.0	333.0	0.0	289.0	0.0	0.0	633.0	1486.0	720.0	309.0	587.0	269.0	0.0	385.0	216.0	384.0	0.0	499.0	0.0	401.0	0.0	0.0	637.0	0.0	844.0	184.0	152.0	339.0	545.0	356.0	0.0	241.0	507.0	570.0	396.0	0.0	859.0	160.0	496.0	697.0	414.0	238.0	637.0	304.0	697.0	628.0	374.0	470.0	345.0
"Brachybacterium"	317.0	455.0	542.0	285.0	478.0	296.0	332.0	671.0	0.0	57.0	151.0	314.0	170.0	194.0	0.0	0.0	0.0	0.0	130.0	0.0	627.0	0.0	0.0	0.0	687.0	0.0	236.0	0.0	307.0	158.0	433.0	231.0	166.0	286.0	387.0	490.0	414.0	0.0	290.0	271.0	440.0	0.0	344.0	479.0	190.0	426.0	366.0	352.0	417.0	474.0	358.0	0.0	318.0	854.0	2217.0	1000.0	463.0	776.0	364.0	0.0	444.0	264.0	537.0	0.0	760.0	438.0	547.0	0.0	377.0	748.0	0.0	1023.0	263.0	183.0	409.0	817.0	443.0	0.0	278.0	639.0	764.0	529.0	536.0	1292.0	230.0	607.0	1058.0	591.0	293.0	835.0	318.0	982.0	741.0	446.0	547.0	458.0
"Kytococcus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	65.0	75.0	53.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Arsenicicoccus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	473.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Intrasporangium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	587.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Janibacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	77.0	338.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Phycicoccus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Serinicoccus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	70.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
